REG_KEY|CONTACT_ID|FIRM_NAME|OWNER_OPERATOR_NUMBER
29438|1935187|NEOPTX AQUISITION LLC|1052257
29483|950643|SHELBY GROUP INTL., INC.|1053112
29499|950673|NURSES CHOICE CORP.|1053445
29534|950723|LKC TECHNOLOGIES, INC.|1119189
29544|1469379|BTE TECHNOLOGIES|1119903
29606|950830|DYNASPLINT SYSTEMS, INC.|1121034
29632|1087427|COMPUTERIZED IMAGING REFERENCE SYSTEMS, INC.|1121267
29663|3445017|MEDIATECH, INC.|1121482
29695|2056011|AUSTIN & ASSOC., INC.|1121721
29703|1954119|Cliff Weil, Inc.|1121796
29710|1932190|ORTHODONTIC SUPPLY & EQUIPMENT CO., INC.|1121924
29719|1932195|VALLEY BIOMEDICAL PRODUCTS/SER., INC.|1121958
29721|4475011|AMERICAN I.V. PRODUCTS, INC.|1121996
29742|951027|ORATEC CORP.|1122110
29754|2644653|BHS INTL., INC.|1122226
29768|2150802|SILVER RING SPLINT CO.|1122273
29822|951124|TRANS-TYPE OF MARYLAND, INC.|1122530
29831|1930818|HIPGRAPHICS, INC.|1122593
29838|951145|BELL-MORE LABS, INC.|1150023
29841|1928300|ROBOZ SURGICAL INSTRUMENT CO., INC.|1180552
29864|2916893|ACTION PRODUCTS, INC.|1181047
29876|1902180|Sheffield Pharmaceuticals LLC|1210513
29883|951210|INSTANTRON|1211132
29884|1937661|K. W. GRIFFEN CO.|1211177
29891|2925822|THE DODGE CO., INC.|1211811
29901|2056224|VITA NEEDLE CO.|1213680
29911|1099598|PERMA TYPE COMPANY, INC.|1215296
29912|2905820|PULPDENT CORPORATION|1215305
29942|1919536|ADVANCED INSTRUMENTS, LLC|1217058
29960|2062747|Instrumentation Laboratory Co.|1217183
29966|2062747|Instrumentation Laboratory Co.|1217183
29982|1095102|INTL. MEDICAL INDUSTRIES|1217831
29991|1981113|Lacey Manufacturing Company LLC|1218017
29996|951346|ZOLL Medical Corporation|1218058
30010|1949467|BIO-MED DEVICES, INC.|1218704
30024|2866263|MIRA, INC.|1218813
30025|1082912|DERINGER-NEY INC.|1218814
30043|951414|Saint-Gobain Performance Plastics|1218885
30063|3266946|Maine Oxy Acetylene Supply Co.|1218978
30067|5435059|CORFLEX|1218997
30070|1925592|NOVA BIOMEDICAL CORP.|1219029
30073|1925592|NOVA BIOMEDICAL CORP.|1219029
30089|2655149|Palmero Healthcare LLC|1219113
30091|1080756|TRANSENE CO INC DBA ROWLEY BIOCHEMICAL INC|1219125
30098|1120928|ASSOCIATES OF CAPE COD, INC.|1219145
30119|951535|MAROX CORP.|1219213
30127|951547|ACCUSYNC MEDICAL RESEARCH CORP.|1219276
30136|1906682|CARWILD CORPORATION|1219313
30141|2703920|Haemonetics Corporation|1219343
30143|2703920|Haemonetics Corporation|1219343
30202|1949126|NN Inc Power Solutions|1219518
30209|2867055|LONZA ROCKLAND, INC.|1219614
30212|951637|JENSEN INDUSTRIES, INC.|1219645
30215|1927997|CUNNINGHAM WOODLAND, INC.|1219659
30225|1094865|BELMONT INSTRUMENT LLC.|1219702
30229|1936712|LOUIS M. GERSON CO., INC.|1219752
30242|2013378|M.C. JOHNSON CO., INC.|1219821
30260|951693|SONTEK MEDICAL, INC.|1220018
30270|2035709|MICRO AUDIOMETRICS CORP.|1220135
30278|1115691|SDI DIAGNOSTICS, INC|1220253
30281|3604986|ARTHREX, INC.|1220287
30354|1991476|BIONOSTICS, INC.|1220649
30358|1971093|ANALOGIC CORP.|1220672
30369|951849|ACRA CUT, INC.|1220724
30384|1922948|ANDOVER HEALTHCARE INC.|1220799
30393|2915352|ESCHENBACH OPTIK OF AMERICA, INC.|1220848
30408|1119219|ZOLL MEDICAL CORPORATION|1220908
30415|5735127|LEMAITRE VASCULAR, INC.|1220948
30420|1086527|MEDICA CORP.|1220972
30436|951958|LIGHT SOURCES, INC.|1221013
30438|1602850|ARTEL, INC.|1221020
30449|951980|VASCULAR TECHNOLOGY INCORPORATED|1221072
30458|2087250|LYMOL MEDICAL CORPORATION|1221129
30477|1604298|Exergen Corporation|1221195
30518|1199270|OCEAN STATE JOBBERS, INC.|1221324
30526|2121684|DIAGNOSYS LLC|1221363
30544|1109414|ISPG, Inc.|1221435
30552|2573504|FRANKLIN SPORTS, INC.|1221470
30574|2062427|CARA, INC.|1221553
30606|952199|TEKSCAN, INC.|1221639
30612|1934531|VERICHEM LABORATORIES, INC.|1221645
30651|952260|ARCH Medical Solutions - Seabrook|1221763
30656|952269|GUIDEWIRE TECHNOLOGIES, INC.|1221806
30672|952289|SYNOPTIC PRODUCTS, LLC|1221841
30700|2494551|GLOBALCARE MEDICAL PRODUCTS|1221904
30715|1942768|SHINEMOUND ENTERPRISE, INC.|1221921
30738|952378|D & R PRODUCTS CO., INC.|1222081
30752|952396|PRECISION SYSTEMS, INC.|1250003
30768|2590680|CENTRIX, INC.|1281412
30783|1870592|ACE SURGICAL SUPPLY CO., INC.|1287163
30785|2835266|CardioRenal Systems, Inc.|1287243
30805|952466|ACME-MONACO CORP.|1293141
30806|952466|ACME-MONACO CORP.|1293141
30808|952470|RANDOLPH ENGINEERING, INC.|1293762
30810|1112173|KINETIC INSTRUMENTS, INC.|1294153
30811|3694982|Ruspak Corporation|1310054
30814|952476|THE MENTHOLATUM CO., INC.|1310248
30815|952476|THE MENTHOLATUM CO., INC.|1310248
30827|4134958|F.M. HOWELL & CO.|1313700
30845|2042784|IMMCO DIAGNOSTICS, INC.|1315336
30850|2540783|CMP INDUSTRIES LLC.|1315551
30854|952528|MACO BAG CORP.|1316093
30866|1124460|DEDECO INTL., INC.|1316367
30867|952546|Great Lakes Dental Technologies, Ltd.|1316408
30899|1810076|TESSY PLASTICS CORP.|1317202
30923|952620|HARD MFG. CO., INC.|1317511
30926|2584173|HARMAC MEDICAL PRODUCTS, INC.|1317547
30928|2584173|HARMAC MEDICAL PRODUCTS, INC.|1317547
30937|952637|VISION ASSOCIATES OF ROCHESTER, INC|1317695
30960|2572066|CIMETRA LLC.|1317927
30976|2511894|KORU Medical Systems|1318360
30999|1079643|Novum Medical Products, Inc.|1318843
31017|2074028|PUTNAM PRECISION PRODUCTS, INC.|1318997
31023|2906977|TRANSONIC SYSTEMS, INC.|1319030
31031|2014465|AIRSEP CORP.|1319044
31035|1630219|Community Products, LLC dba Rifton Equipment|1319061
31036|1630219|Community Products, LLC dba Rifton Equipment|1319061
31047|2592919|SPSmedical Supply Corp. a Division of Crosstex International|1319130
31061|952820|GLOTTAL ENTERPRISES, INC.|1319182
31067|2592337|PROTECTIVE INDUSTRIAL PRODUCTS, INC.|1319220
31090|952860|TMP TECHNOLOGIES, INC.|1381802
31096|2581557|WAHL CLIPPER CORP.|1410825
31097|2581557|WAHL CLIPPER CORP.|1410825
31107|1110358|DENTAL TECHNOLOGIES, INC.|1413475
31115|2521382|SAFCO DENTAL SUPPLY LLC|1416277
31120|1419201|JONES MEDICAL INSTRUMENT CO.|1416588
31121|2531186|HU-FRIEDY MFG. CO. LLC|1416605
31123|2531186|HU-FRIEDY MFG. CO. LLC|1416605
31124|2531186|HU-FRIEDY MFG. CO. LLC|1416605
31127|1611535|ANCHOR PRODUCTS CO.|1416891
31132|4095160|AndersonBrecon Inc.|1417367
31139|1259198|WHITNEY PRODUCTS, INC.|1417513
31147|952925|MEDLINE INDUSTRIES, INC.|1417592
31152|952925|MEDLINE INDUSTRIES, INC.|1417592
31163|2360706|TETRA MEDICAL SUPPLY CORP.|1418270
31165|1084750|GOOD-LITE CO.|1418300
31175|2778182|JACO, LLC DBA/MACAN Manufacturing|1418975
31188|952992|SUPERIOR DENTAL & SURGICAL MFG CO., INC.|1419201
31190|2073262|CHED MARKAY, INC.|1419245
31195|1120904|BIOSYNERGY, INC.|1419300
31212|2653338|ITW FILTERTEK|1419411
31234|1933666|NORDENT MFG., INC.|1419489
31239|953064|ROHO, INC.|1419507
31243|4135143|FERRIS MFG. CORP.|1419520
31275|1119208|E K IND., INC.|1419699
31300|3236822|OAK RIDGE PRODUCTS, LLC|1419823
31306|953172|PRO-OPTICS LLC|1419844
31331|2925166|BION ENTERPRISES, LTD.|1419968
31335|2644294|GOLDMAN PRODUCTS, INC.|1419982
31399|1087990|ASICO LLC|1420491
31443|1088427|MAGNUM MEDICAL, INC.|1421307
31452|1126660|THERATEST LABORATORIES, INC.|1421346
31455|1080070|LTD COMMODITIES LLC|1421353
31461|2866348|BLUBLOCKER CORP.|1421424
31480|2778247|Vitalcor, Inc.|1450019
31489|953436|ETYMOTIC RESEARCH, INC.|1450042
31502|2644773|TOWIC MEDICAL, INC.|1450221
31516|2623805|MEDI USA, LP|1450371
31537|2935065|THOMPSON SURGICAL INSTRUMENTS, INC.|1450428
31560|953540|SUMMIT INDUSTRIES, LLC|1450503
31562|1070465|TUTTNAUER USA CO. LTD.|1450514
31568|953552|DENBUR, INC.|1450526
31585|1093677|KROMOPAN U.S.A., INC.|1450601
31632|953660|SURGICAL INSTRUMENT SERVICE CO.|1450781
31645|1110353|CBI DISTRIBUTING COR|1450825
31648|953683|REINA IMAGING|1450835
31660|2200933|TECHNICALITY, INC.|1450901
31682|1079974|INDILAB, INC.|1450962
31700|1096207|Asia Dynamics Inc.|1451019
31752|1992214|MODERN OPTICAL INTERNATIONAL|1483072
31756|1944843|MEDTEC APPLICATIONS, INC.|1483278
31758|2130597|Astron Dental Corporation|1483306
31764|953847|SURGICAL APPLIANCE INDUSTRIES, INC.|1511629
31765|953847|SURGICAL APPLIANCE INDUSTRIES, INC.|1511629
31766|953847|SURGICAL APPLIANCE INDUSTRIES, INC.|1511629
31772|2054117|Gentherm Medical LLC|1516825
31778|2101470|PEMCO, INC.|1519227
31782|953868|MARLEN MFG. & DEVELOPMENT CO.|1520020
31787|1980748|CRESCENT MFG. CO.|1520597
31790|3246738|NATIONAL BIOLOGICAL CORP.|1521608
31804|953902|KAPP SURGICAL INSTRUMENT, INC.|1522875
31822|5284988|REMINGTON PRODUCTS COMPANY LLC|1523560
31825|1439210|FERNO-WASHINGTON, INC.|1523574
31826|1439210|FERNO-WASHINGTON, INC.|1523574
31848|953964|MERIDIAN BIOSCIENCE, INC.|1524213
31859|2170620|Principle Business Enterprises, Inc.|1525567
31869|2034136|GOLDA, INC.|1525724
31873|5475119|CONE INSTRUMENTS LLC|1525771
31875|2836251|LUMINAUD, INC.|1525865
31886|1123132|APPLIED MEDICAL TECHNOLOGY, INC.|1526012
31889|3075031|GOTTFRIED MEDICAL, INC.|1526072
31914|1093862|AMERICAN THERMAL INSTRUMENTS, INC.|1526410
31915|954066|NORTH COAST MEDI-TEK|1526414
31929|2592497|Prentke Romich Company|1526550
31953|1934893|SONOGAGE, INC.|1526843
31958|3556567|BIONIX DEVELOPMENT CORP.|1526854
31969|2512219|POLYMER CONCEPTS, INC.|1527181
32021|1120018|SMITHERS MEDICAL PRO|1527616
32027|2531854|IMPACT PRODUCTS, LLC.|1527648
32040|2054611|WEST CHESTER HOLDINGS, INC.|1527705
32081|1924403|CLINICAL SUPPLY|1527826
32085|954309|VectorVision Ocular Health Inc.|1527853
32088|2086907|ACOR ORTHOPAEDIC, INC.|1527888
32097|2663671|RAGE CORP.|1528002
32100|1092974|HITACHI HEALTHCARE AMERICAS CORPORATION|1528028
32108|954343|YSI INCORPORATED|1550101
32121|1936022|CHEMICAL SERVICE LABS, LLC|1613616
32126|2925047|STANBIO LABORATORY|1616487
32143|2591790|GALVESTON MANUFACTURING, INC.|1621255
32148|3556443|ORAL HEALTH PRODUCTS, INC.|1622044
32169|1098660|The Alger Company, INC.|1625407
32170|1109555|TEXAS MEDICAL INDUST|1625408
32183|3556367|RICCA CHEMICAL COMPANY LLC|1625587
32184|3556367|RICCA CHEMICAL COMPANY LLC|1625587
32185|3556367|RICCA CHEMICAL COMPANY LLC|1625587
32205|4395442|ELECTRO-CAP INTL., INC.|1626185
32208|2088029|SOLARAY, LLC|1626265
32209|1944979|A & A OPTICAL CO.|1626266
32211|1612104|DIGISONICS, INC.|1626313
32237|1131271|SANDARE INTL., INC.|1627187
32243|2647001|OCO BIOMEDICAL|1627417
32252|2633496|SUN MEDICAL, INC.|1627662
32388|954776|ERGOGENESIS, LLC|1640211
32422|4905053|Border Opportunity Saver Systems, Inc.|1640425
32435|2050371|MULTI BIOSENSORS, INC.|1640699
32478|2633165|ALEX ORTHOPEDIC, INC.|1641302
32479|2014359|MEDRO SYSTEMS, INC.|1641306
32482|1980902|ARLINGTON SCIENTIFIC, INC.|1641328
32483|2623996|COUGAR SUNGLASSES, INC.|1641344
32538|2123314|EYE SHIELD TECHNOLOGY, INC.|1641907
32584|2623175|INSTRUMENT SPECIALISTS, INC.|1642835
32790|1923674|ROCKY MOUNTAIN REAGENTS, INC.|1711690
32802|2170752|ELITechGroup Inc.|1717966
32809|2925576|EYE PROSTHETICS OF UTAH, INC.|1718388
32841|955493|UTAH MEDICAL PRODUCTS, INC.|1718873
32843|955493|UTAH MEDICAL PRODUCTS, INC.|1718873
32864|1108816|BUNNELL, INC.|1719232
32873|3464959|SIENCO, INC.|1719400
32901|2654734|MESA LABORATORIES, INC.|1720309
32930|4945519|SONTEC INSTRUMENTS, INC.|1720747
32992|2695491|DIACOR, INC.|1721113
32997|1919619|DELTA HI-TECH, INC.|1721183
33003|2521491|Megadyne Medical Products, Inc.|1721194
33039|2875217|SPECIALTY MEDICAL PRODUCTS CO.|1721432
33078|2955893|DENTONICS, INC.|1721647
33107|955856|SUNMEDICA|1721819
33109|2806735|ARP Manufacturing LLC|1721868
33122|3385156|Ferndale Pharma Group, Inc.|1811212
33126|2786285|ACCESS BUSINESS GROUP LLC|1811250
33133|1299151|TP ORTHODONTICS, INC.|1815540
33142|955904|ACCRA PAC, INC.|1818911
33143|1631454|MCKEON PRODUCTS, INC.|1818945
33145|1085263|COOK, INC.|1820334
33147|1085263|COOK, INC.|1820334
33154|2074412|AMIGO MOBILITY INTL., INC.|1821729
33176|2754059|HILL-ROM, INC.|1824206
33181|1093621|KING SYSTEMS|1824226
33182|955963|BECKER ORTHOPEDIC APPLIANCE CO.|1824252
33187|1932414|FORT WAYNE METALS RESEARCH PROD. CORP.|1824313
33192|2633551|BIOTEC, INC.|1824362
33205|2590921|Medline Industries, Inc.|1824619
33206|2590921|Medline Industries, Inc.|1824619
33208|2590921|Medline Industries, Inc.|1824619
33209|2590921|Medline Industries, Inc.|1824619
33218|956009|JARDON EYE PROSTHETICS, INC.|1824736
33239|2645473|RANIR LLC|1825660
33275|2580967|MedTest Dx|1827821
33300|1941076|HART ENTERPRISES, INC.|1828424
33331|956178|ASTRON INTERNATIONAL INC.|1828978
33355|1131860|MICHCLONE ASSOCIATES, INC.|1831312
33356|1929778|ANATECH, LTD.|1831338
33359|1992210|JADE HEARING INSTRUMENTS|1831353
33373|1081244|RJL SYSTEMS, INC.|1831675
33374|1095717|DANMAR PRODUCTS, INC.|1831680
33382|1090775|STERLING DIAGNOSTICS|1831796
33394|1134646|EHOB, INC.|1832066
33398|2643378|PULLEY-KELLAM CO., INC.|1832125
33408|1981097|CALDERON TEXTILES|1832204
33412|1936278|TECO DIAGNOSTICS|1832216
33429|1944755|PANORAMIC CORP.|1832462
33432|2087715|FLOTEC, INC.|1832475
33454|3424991|Mar-Med Inc,|1832653
33488|2016650|FKA Brands|1832894
33513|2110655|INNOMED, INC.|1833053
33526|1132480|Biomerics ATL, LLC|1833117
33529|2957321|MEDIMAGE, INC.|1833124
33550|2019616|Performance Health|1910082
33556|1108977|Accelerated Care Plus|1911273
33557|956536|FOOT LEVELERS, INC.|1911617
33567|2492957|BURKE, INC.|1919278
33570|1122927|HANS RUDOLPH, INC.|1922553
33580|956584|Five Oaks Inc|1924632
33584|1906388|MONARCH MOLDING, INC.|1925197
33587|3556596|LLOYD TABLE CO.|1925206
33594|1095335|HEINKE TECHNOLOGY, INC.|1925276
33613|3225008|Brownmed|1926174
33618|2780364|MAST KEYSTONE, INC.|1926420
33622|1108936|JEDMED INSTRUMENT CO.|1926681
33635|2592480|CARDIOCOMMAND, INC.|1927197
33650|1134696|MIDWEST STERILIZATION CORP.|1928237
33659|1946227|LABCONCO CORP.|1928389
33670|2955235|GEORGE KING BIO-MEDICAL, INC.|1928890
33677|1919312|JKR LABORATORIES, INC.|1929340
33688|4934984|PSI/EYE-KO, INC.|1929756
33696|2885713|SOUTHWEST TECHNOLOGIES, INC.|1929833
33699|5755066|BEMS Holdings, LLC|1929847
33706|1090971|KATECHO LLC|1930027
33707|2955255|PLASTI-PRODUCTS, INC.|1930034
33748|2496901|NEUROVISION MEDICAL PRODUCTS, INC.|1930870
33796|956935|HANSEN OPHTHALMIC DEVELOPMENT LAB|1935505
33798|2932517|SURGICAL INSTRUMENT MANUFACTURERS, LLC|1935627
33803|2644339|DYNA FLEX|1937100
33805|1933705|The Metrix Company|1937141
33808|1622062|CIVCO Medical Instruments Co., Inc.|1937223
33812|1924994|NOMAX, INC.|1937310
33822|1087424|KOVEN TECHNOLOGY, INC.|1937397
33877|1113063|SURE-TECH DIAGNOSTIC ASSOCIATES, INC.|1938095
33891|1925752|SIMMLER, INC.|1950226
33905|957094|AMREX-ZETRON, INC.|2011115
33912|1612069|AMBCO ELECTRONICS, A CALIFORNIA CORP.|2011951
33925|1918074|United States Pumice Co.|2014379
33926|957126|NU-HOPE LABORATORIES, INC.|2014640
33934|2956523|APC INDUSTRIES|2015816
33943|69564490|Hycor Biomedical|2016473
33958|1610406|DOCKUM RESEARCH LAB|2017608
33959|1603951|Dental Supply Company of California|2017665
33985|1914237|DEN-MAT HOLDINGS, LLC|2018957
34026|5045065|Lancer Orthodontics, Inc.|2020397
34027|5045065|Lancer Orthodontics, Inc.|2020397
34039|957311|PROMA, INC.|2020475
34050|2132139|AMERICAN TOOTH INDUSTRIES|2020523
34076|1602732|COMPUMED, INC.|2020657
34088|1601322|WYKLE RESEARCH INC|2020703
34090|2786027|QUANTIMETRIX CORP.|2020715
34092|1080581|MONOBIND, INC.|2020726
34093|1611372|AXIOM MEDICAL, INC.|2020735
34106|2697395|Scantibodies Laboratory Inc.|2020808
34107|2697395|Scantibodies Laboratory Inc.|2020808
34109|957417|Accutron|2020813
34115|2062260|YOUNGER MFG. CO. dba YOUNGER OPTICS|2020853
34116|2062260|YOUNGER MFG. CO. dba YOUNGER OPTICS|2020853
34128|2174069|CLAREBLEND, INC.|2020958
34130|1094981|MYRON L COMPANY, A CALIFORNIA CORPORATION|2020976
34147|1125828|GRAMS MEDICAL INC.|2021743
34174|957522|DUPACO, INC.|2021969
34181|2905454|SCIENTIFIC PHARMACEUTICALS, INC.|2022039
34182|2584267|SIGNET ARMORLITE, INC.|2022060
34193|1925810|WSM Investment, LLC./Topco Sales/Basic Solutions|2022175
34213|1096078|UTAK LABORATORIES, I|2022375
34214|2075173|FUJIFILM Holdings America Corporation|2022379
34223|5435140|LACLEDE, INC.|2022474
34228|3555944|Trelleborg Sealing Solutions US, Inc.|2022502
34245|2917002|Anesthesia Associates, Inc|2022648
34250|2072577|MED SYSTEMS|2022691
34251|1095113|ALPHA-OMEGA SERVICES|2022694
34263|1631465|HARDY DIAGNOSTICS|2022807
34287|1499847|TALLADIUM, INC.|2023129
34292|2665041|ELECTRONIC WAVEFORM LABORATORY, INC.|2023152
34305|2643680|MOLDEX/METRIC, INC.|2023299
34309|957720|PRYOR PRODUCTS|2023337
34322|1109901|DIVERSATEK HEALTHCARE|2023374
34343|1946782|VACUMED, DIV. OF VACUMETRICS, INC.|2023529
34345|1070063|RADCAL CORP.|2023537
34370|2083374|INTERPORE CROSS INTL.|2023691
34376|957814|VINYL TECHNOLOGY, INC.|2023711
34382|1941374|SURGIN SURGICAL INSTRUMENTATION, INC.|2023739
34404|2925142|KOROS USA, INC.|2023918
34426|1269205|Applied Cardiac Systems, Inc.|2024089
34436|957906|ALTAIR INSTRUMENTS, INC.|2024148
34447|2131045|CROPPER MEDICAL, INC.|2024235
34451|957931|PEDIGO PRODUCTS, INC.|2024242
34464|2677474|INFAB CORP.|2024351
34465|957954|ONE LAMBDA, INC.|2024375
34535|2928123|MILLENNIUM DENTAL TECHNOLOGIES, INC.|2025120
34540|3266484|Freudenberg Medical, LLC|2025182
34553|958107|Medical Technical Products, Inc|2025303
34576|2073153|KRONUS MARKET DEVELOPMENT ASSOCIATES, INC.|2025560
34583|4124984|ALPHA-TEC SYSTEMS, INC.|2025606
34602|1114986|SYNTRON BIORESEARCH, INC.|2025760
34605|958199|APEX MEDICAL TECHNOLOGIES, INC.|2025773
34621|2855248|Xeridiem Medical Devices, A Spectrum Plastics Group Company|2025851
34624|2581612|WESTERN SYSTEMS RESEARCH, INC.|2025854
34632|2788825|PRESSURE PRODUCTS, INC.|2025881
34639|958242|LENJOY MEDICAL ENGINEERING, INC.|2025918
34661|2877750|avanos medical|2026095
34679|2925682|Teledyne Analytical Instruments|2026424
34681|3236660|ATLANTIC OPTICAL CO., INC.|2026552
34687|1369178|MED LABS, INC.|2026803
34691|1971926|THAYER MEDICAL CORP.|2026894
34707|2081767|Pegasus Research Corporatioin|2026969
34718|1119574|CT INTL.|2026990
34720|2081934|INOVA DIAGNOSTICS, INC.|2026994
34742|1085529|BIOSEAL|2027062
34755|1860455|Innominata dba GenBio|2027113
34771|1122259|MIKRON PRECISION, INC.|2027170
34780|2928854|DANSEREAU HEALTH PRODUCTS, INC.|2027216
34801|2584743|MERIT CABLES INC.|2027281
34808|2633883|Ziehm-OrthoScan INC.|2027299
34820|2905483|Bioserv Corporation|2027352
34823|1620477|KENLOR INDUSTRIES, INC.|2027370
34824|2665764|INTEGRATED ORBITAL IMPLANTS INC|2027377
34861|1081666|Eagle Labs, LLC|2027619
34883|958613|MEDI NUCLEAR CORP., INC.|2050098
34889|3955476|W.T. FARLEY, INC.|2080309
34915|958688|SUNNY MERCHANDISE CORP.|2081003
34919|2051122|REM OPTICAL CO., INC./ DBA DE RIGO REM|2081007
34923|1611601|ASIA PACIFIC TRADING CO., INC.|2081012
34937|2743566|Rashman Corp. DBA Prestige Medical|2081040
34978|1939694|Tri Hawk|2081159
35103|2572294|LIPOPSUN INT'L CORP.|2082308
35157|959053|VENTURE SIX ENTERPRISES, INC.|2082692
35176|959092|VITA North America|2082832
35210|2087169|ACUMED INSTRUMENTS CORP.|2083124
35252|1929441|OASIS MEDICAL, INC.|2083373
35262|2490912|RHINO PEDIATRIC ORTHOPEDIC DESIGNS, INC.|2083466
35264|959262|BIO-MEDICAL DEVICES|2083467
35280|959286|A PLUS INTERNATIONAL, INC|2083545
35293|3555063|THE BINDING SITE, INC.|2083566
35305|959323|INTEX RECREATION CORP.|2083594
35306|1099108|SMART PRACTICE|2083595
35338|2905657|PM GLOVES, INC.|2083656
35354|959396|LIBERTY GLOVE & SAFETY CO.|2083697
35360|959403|GOLDEN PACIFIC HCP|2083704
35478|1934621|CABLESTRAND CORP.|2083936
35480|2926932|GENLEE CORPORATION|2083941
35548|2674158|NORAXON USA, INC.|2084126
35554|2077151|MUELLER SPORTS MEDICINE, INC.|2110420
35582|1980889|X-CEL OPTICAL CO.|2124540
35590|3954972|QuinTron Instrument Company, Inc.|2124914
35591|2926000|MENTOR Worldwide LLC|2125050
35604|1108892|Starkey Laboratories, Inc.|2125608
35619|1085676|PHELAN MANUFACTURING CORP.|2126376
35620|1123592|ZIRC DENTAL PRODUCTS, INC.|2126387
35632|2916096|WISCONSIN ALUMINUM FOUNDRY CO., INC.|2126663
35634|959799|Lake Region Medical|2126666
35635|959799|Lake Region Medical|2126666
35636|1090798|SCANLAN INTERNATIONAL, INC.|2126670
35641|1927797|ActiveAid, LLC|2126684
35647|2825977|TARGET CORP.|2127643
35671|2013838|GAMMEX, INC.|2181970
35697|4504964|ACTIVATOR METHODS INTERNATIONAL, LTD.|2182433
35705|4105061|R & D SYSTEMS, INC.|2182501
35707|1109602|HELMER INC.|2182537
35715|1125562|TAPEMARK CO.|2182681
35724|2050467|RADIATION PRODUCTS DESIGN, INC.|2182762
35726|2071979|PRODUCTION SYSTEMS, INC.|2182799
35744|2645615|PMT CORP.|2182979
35749|1083104|MEDICAL GRAPHICS CORP.|2183022
35770|1130562|DAW INDUSTRIES, INC.|2183244
35787|5104994|VALLEY PACKAGING INDUSTRIES, INC.|2183367
35799|2591545|BROOKEFIELD HUNTER, INC.|2183412
35801|2955727|MICROMEDICS, INC.|2183425
35809|1084426|JURGAN DEVELOPMENT & MFG., LTD.|2183463
35814|960064|ESCALON MEDICAL CORP|2183477
35823|1938341|BEFOUR, INC.|2183494
35831|2014201|TENACIOUS HOLDINGS, INC.|2183520
35840|2102851|BIO-RESEARCH ASSOCIATES, INC.|2183552
35861|1081645|Collis Curve Toothbrush|2183594
35869|1129392|PHYSICIAN ENGINEERED PRODUCTS, INC.|2183604
35875|960148|LIFE CORPORATION|2183615
35896|960170|TarcaLLC|2183644
35899|2492257|SHONEY SCIENTIFIC, INC.|2183650
35911|960192|ALTRON, INC.|2183673
35935|2895267|The Vollrath Co., LLC|2183714
35944|2644725|NOVEL ELECTRONICS, INC.|2183733
35957|2058422|QUANTUM LABS, INC.|2183760
35959|1911175|MEDICAL INNOVATIONS INTERNATIONAL, INC.|2183762
35977|1932844|BOYD MEDICAL & SAFETY SUPPLIES|2183803
